book_name,chapter_number,chapter_title,chapter_year,scene_id,scene_location,scene_time,dialogue_text,dialogue_speaker,dialogue_addressees,dialogue_listeners,dialogue_mentions,dialogue_about_characters,dialogue_word_count,dialogue_sentiment,dialogue_bechdel_pass
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"He thinks that if the boy were going to die, he would have done so already. It has been four days with no change.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Luwin', 'house(s)': None, 'title(s)': ['Maester'], 'gender': 'Male', 'age': None, 'culture': 'Westeros', 'intention': 'Neutral'}]",24,0.0,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"Will Bran get better, Uncle?","{'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Positive'}]",5,0.5,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"His back is broken, little one. The fall shattered his legs as well. They keep him alive with honey and water, or he would starve to death. Perhaps, if he wakes, he will be able to eat real food, but he will never walk again.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands', 'intention': 'Positive'}]","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}]",45,0.03541666666666666,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,If he wakes. Is that likely?,"{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}]",6,0.0,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"The gods alone know. The maester only hopes. I would swear that wolf of his is keeping the boy alive. The creature is outside his window day and night, howling. Every time they chase it away, it returns. The maester said they closed the window once, to shut out the noise, and Bran seemed to weaken. When they opened it again, his heart beat stronger.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Luwin', 'house(s)': None, 'title(s)': ['Maester'], 'gender': 'Male', 'age': None, 'culture': 'Westeros', 'intention': 'Neutral'}, {'name': 'Summer', 'intention': 'Neutral'}]",65,0.0,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,There is something unnatural about those animals. They are dangerous. I will not have any of them coming south with us.,"{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],"[{'name': 'Grey Wind', 'intention': 'Negative'}, {'name': 'Lady', 'intention': 'Negative'}, {'name': 'Nymeria (direwolf)', 'intention': 'Negative'}, {'name': 'Shaggydog', 'intention': 'Negative'}, {'name': 'Summer', 'intention': 'Negative'}]",21,-0.6,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"You'll have a hard time stopping them, sister. They follow those girls everywhere.","{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],"[{'name': 'Arya Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Lady', 'intention': 'Neutral'}, {'name': 'Nymeria (direwolf)', 'intention': 'Neutral'}, {'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]",13,-0.2916666666666667,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"Are you leaving soon, then?","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}, {'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],[],5,0.0,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,Not near soon enough.,"{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],[],4,-0.025,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"Are we leaving? What about you? Gods, don't tell me you are staying here?","{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],[],14,0.0,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,Benjen Stark is returning to the Night's Watch with his brother's bastard. I have a mind to go with them and see this Wall we have all heard so much of.,"{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]","[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}]","[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]",31,0.0,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"I hope you're not thinking of taking the black on us, sweet brother.","{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Positive'}]","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],[],13,0.09166666666666666,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"What, me, celibate? The whores would go begging from Dorne to Casterly Rock. No, I just want to stand on top of the Wall and piss off the edge of the world.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands'}]",[],[],32,0.5,False
A Game of Thrones,9,Tyrion I,298,2,Winterfell,Morning,"The children don't need to hear this filth. Tommen, Myrcella, come.","{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Myrcella Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '0 - 10', 'culture': 'Crownlands', 'intention': 'Neutral'}, {'name': 'Tommen Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Crownlands', 'intention': 'Neutral'}, {'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}]",[],[],11,0.0,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,Stark will never consent to leave Winterfell with his son lingering in the shadow of death.,"{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]",[],"[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",16,-0.2,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,He will if Robert commands it. And Robert will command it. There is nothing Lord Eddard can do for the boy in any case.,"{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]",[],"[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}, {'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",24,0.0,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"He could end his torment. I would, if it were my son. It would be a mercy.","{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",17,0.0,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"I advise against putting that suggestion to Lord Eddard, sweet brother. He would not take it kindly.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Positive'}]",[],"[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}]","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",17,0.475,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"Even if the boy does live, he will be a cripple. Worse than a cripple. A grotesque. Give me a good clean death.","{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Negative'}]",23,0.050606060606060585,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"Speaking for the grotesques. I beg to differ. Death is so terribly final, while life is full of possibilities.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]",[],[],[],19,0.175,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"You are a perverse little imp, aren't you?","{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Negative'}]",[],[],[],8,-0.1875,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"Oh, yes. I hope the boy does wake. I would be most interested to hear what he might have to say.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Positive'}]",21,0.375,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"Tyrion, my sweet brother, there are times when you give me cause to wonder whose side you are on.","{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen'}","[{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen', 'intention': 'Positive'}]",[],[],[],19,0.35,False
A Game of Thrones,9,Tyrion I,298,3,Winterfell,Morning,"Why, Jaime, my sweet brother, you wound me. You know how much I love my family.","{'name': 'Tyrion Lannister', 'house(s)': ['Lannister'], 'title(s)': None, 'gender': 'Male', 'age': '21 - 30', 'culture': 'Westernmen'}","[{'name': 'Jaime Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Ser'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Positive'}]",[],[],[],16,0.425,False
A Game of Thrones,10,Jon II,298,0,Winterfell,Morning,What are you doing here?,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Negative'}]",[],[],[],5,0.0,False
A Game of Thrones,10,Jon II,298,0,Winterfell,Morning,I came to see Bran. To say good-bye.,"{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen'}]","[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Positive'}]",8,0.0,False
A Game of Thrones,10,Jon II,298,0,Winterfell,Morning,You've said it. Now go away.,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Negative'}]",[],[],[],6,0.0,False
A Game of Thrones,10,Jon II,298,0,Winterfell,Morning,Please.,"{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],[],1,0.0,False
A Game of Thrones,10,Jon II,298,0,Winterfell,Morning,I told you to leave. We don't want you here.,"{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}","[{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Negative'}]",[],[],[],10,0.0,False
A Game of Thrones,10,Jon II,298,0,Winterfell,Morning,He's my brother.,"{'name': 'Jon Snow', 'house(s)': None, 'title(s)': None, 'gender': 'Male', 'age': '11 - 20', 'culture': 'Northmen'}","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Bran Stark', 'house(s)': ['Stark'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '0 - 10', 'culture': 'Northmen', 'intention': 'Neutral'}]",3,0.0,False
